DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
NP202200000121,NPGE81FL,NP,2022,121,NP2022DHS,11731.33594,12687.72852,14334.23145,15457.47461,17199.70703,42.79561996,33.83501434,42.48070526,33.97417831,43.04071045,29.74984932,29.21939278,28.68640518,29.43981171,27.82260513,11.48901939,11.61345482,12.11644936,12.11844635,11.59974003,5,100.15625,0.276845664,0.309291482,0.31564635,0.303015798,0.337759167,0.112282984,0.060993921,0.234782979,0.192456588,0.153519958,34,9,33.62646866,24.18036079,24.29837799,24.24360275,24.62176132,23.69941711,86.85490417,269.0741577,42.97637558,2.405409336,0.366961896,29.70898438,30.17282867,31.02530479,29.86688423,29.53953934,23.93697929,24.33810806,24.93593788,23.77842903,23.71822929,18.21996498,18.55937576,18.90885544,17.74843788,17.93980026,0.208413839,18.61087036,19.3773613,19.80079842,19.80371475,19.57622719,3.341970444,3.327864647,3.4582901,3.306206703,3.272830009,143.021698,112.5983505,146.9105988,112.3256531,140.8649292,1880.543579,1051.398926,1418.607666,1461.395996,2117.601807,15.73146725,17.87176132,22.78385735,27.57318306,29.40943909,29.51331902,28.75279045,28.55259895,27.56611252,26.0983696,20.96916008,16.57658958,46.53613281,1980.557617,1960.289063,1877.671997,1767.926392,1864.526245,11967.61328,14241.83398,15388.67578,15370.41699,13721.03613,624.4349976,743.097168,802.9360352,801.9833374,715.9234619,4.166210651,3.936223984,4.108380795,3.99275589,4.213572025
NP202200000122,NPGE81FL,NP,2022,122,NP2022DHS,15159.57324,16175.61816,18446.83984,20484.0957,23059.56836,39.53396988,31.70106697,39.76480103,32.03858948,40.36484146,29.25815582,29.37684441,29.33433151,29.56186867,27.86564636,11.42981815,11.55431175,12.05377579,12.04408264,11.52485561,5,84.4140625,0.228281051,0.26880908,0.271234214,0.288384438,0.317465872,0.072734371,0.040316839,0.164771408,0.124412611,0.098896116,38.069664,8,32.01567078,24.07035446,24.3730278,24.43684196,24.69964981,23.70448685,129.322052,82.5284729,175.3005676,4.221517563,0.189835235,30.23612595,30.69771385,31.53925133,30.37191963,30.06274605,24.49230385,24.88915062,25.48223495,24.32061577,24.27934074,18.80630875,19.1434021,19.48547554,18.32783699,18.53789139,0.243804336,18.88255119,19.3692131,19.53935242,19.83743095,19.54332542,3.41772294,3.39603591,3.515292406,3.371542215,3.341464281,135.1161499,107.657959,139.7848969,108.0194626,134.8776703,1694.701294,990.819458,1239.506714,1460.443237,2131.812256,15.76701832,17.83796501,22.90031815,27.64512634,29.51785469,29.67668343,28.80293846,28.61038017,27.82659531,26.1953125,21.03736115,16.68126297,22.4453125,2497.213623,2499.17749,2448.989258,2342.839111,2499.761963,15009.19824,17861.41406,19299.72656,19276.82813,17208.25391,782.2675171,930.9227295,1005.886414,1004.692993,896.8805542,3.981702805,3.799082756,3.942229271,3.860470057,4.049966812
NP202200000123,NPGE81FL,NP,2022,123,NP2022DHS,20384.09961,23788.11719,25580.13477,30045.11328,33785.4375,40.54776001,32.41159439,40.58004379,32.65510178,41.27072144,29.57522774,29.19636345,29.04130745,29.71579552,27.89712715,11.45586014,11.58046913,12.0819006,12.07591152,11.55911446,5,87.5546875,0.266758531,0.309377074,0.2939578,0.300840616,0.331963837,0.077734374,0.04222656,0.178151041,0.137213528,0.110898435,34,8,33.15986252,24.2325573,24.28839111,24.36455917,24.78909683,23.75134468,130.0794067,133.4758148,129.7333374,2.977961779,0.202995777,30.11263084,30.57317734,31.41783905,30.25559998,29.9376297,24.35573006,24.75234413,25.34635544,24.1876297,24.13698006,18.65677071,18.99270821,19.3359375,18.1796875,18.37851524,0.52096355,18.88988686,19.38041687,19.68781281,19.86239624,19.60556221,3.401171923,3.383073092,3.50638032,3.358463526,3.327343702,137.9098969,109.6507874,142.2890625,109.6709671,137.3218689,1710.187744,991.2522583,1274.813721,1507.439697,2193.394531,15.78697491,17.90198135,22.88197136,27.70226669,29.5372715,29.6899128,28.80394173,28.61684418,27.74559402,26.18630028,21.05043793,16.65291405,32.37988281,3639.328613,3675.32959,3617.043945,3436.366699,3662.494629,20778.87305,24727.50586,26718.7207,26687.01953,23823.26563,1083.378418,1289.254028,1393.072876,1391.420044,1242.108276,4.014492035,3.825494766,3.968815088,3.884856701,4.082408905
NP202200000124,NPGE81FL,NP,2022,124,NP2022DHS,12401.61621,14559.43652,15395.17676,18331.77148,20569.17383,39.23175812,31.67068481,39.29674911,32.11600494,40.42224503,29.39051819,29.91291618,29.51880074,29.27224731,27.74667549,11.46024323,11.584795,12.08718204,12.07813931,11.56892395,5,85.56640625,0.242707014,0.285601914,0.286537379,0.293833971,0.326370895,0.040296584,0.020750867,0.124868341,0.084988423,0.073953994,37.59524155,8,30.14680481,24.27226639,24.71183968,24.66160393,24.63757133,23.61746979,142.8972778,56.71139908,215.9692993,3.768590212,0.199757338,30.46403503,30.9162178,31.75639534,30.59693336,30.27597046,24.70328331,25.09152222,25.6826973,24.52562141,24.47032738,19.00379181,19.33142281,19.66921425,18.51879501,18.70704651,0.239159003,19.15401459,19.51076317,19.80441093,20.00289345,19.48826218,3.457277298,3.440205574,3.560590267,3.4106915,3.379398108,135.6350708,108.9536667,139.9196167,109.5377731,136.6028595,1711.231201,1030.564819,1274.160889,1474.973389,2192.879395,15.84132576,18.00357628,22.96352768,27.85790825,29.7021389,29.81246567,28.82125092,28.68716812,27.87244606,26.19947433,21.12731552,16.6940918,18.7734375,2228.498535,2249.473145,2212.374756,2096.669922,2229.791748,13076.28418,15561.18652,16814.26953,16794.32031,14992.14258,681.5255737,811.0366821,876.3463745,875.3066406,781.3786011,3.861341,3.715993881,3.817174435,3.778253555,3.955857754
NP202200000125,NPGE81FL,NP,2022,125,NP2022DHS,19481.38867,21105.47461,24391.53711,26510.99414,29742.67578,37.31895447,30.36148643,37.82483292,30.75169373,38.72187042,28.90673828,29.03386307,29.5559082,28.62835121,28.05215263,11.4061203,11.53098965,12.03007793,12.01210976,11.49817753,5,78.53417969,0.240496606,0.259948939,0.257501572,0.28921926,0.304506272,0.025911458,0.01407552,0.09320312,0.054348957,0.046966143,41.640728,8,29.73347664,23.93280029,24.26260948,24.68852806,24.42735291,23.87816238,137.7207336,69.16734314,190.0609894,4.405398846,0.256186128,30.71809959,31.17369843,32.00664139,30.83867264,30.53476715,24.98385429,25.37369919,25.96198082,24.80143166,24.76510429,19.31197929,19.64270782,19.9765625,18.82656288,19.03658867,0.333991945,18.95886421,19.49135399,19.82114601,20.2263546,19.70417404,3.489974022,3.465885401,3.578515768,3.436849117,3.409114599,130.2421875,105.2294312,135.356781,105.6889343,132.0072937,1658.437744,1005.811829,1219.62561,1325.000854,2001.570313,15.86280346,17.99413681,23.03546143,27.78347206,29.67937469,29.73169327,28.81698418,28.66790962,27.8794899,26.25358009,21.03083229,16.75390053,12.24023438,3288.570557,3256.414307,3186.538086,3026.029053,3218.874023,19329.49414,22989.26172,24826.26367,24782.86523,22111.24414,1006.696228,1197.300049,1292.972656,1290.712402,1151.572144,3.78691411,3.65940094,3.759466171,3.723007679,3.885663986
NP202200000126,NPGE81FL,NP,2022,126,NP2022DHS,19959.57617,22755.33203,24713.91016,27165.63086,30571.06641,37.12619781,30.29331017,37.60023117,30.64322662,38.64920807,29.1239357,29.36393929,30.21630478,28.98005295,27.98469353,11.41731834,11.54227448,12.04266453,12.02417564,11.51328182,5,78.70898438,0.264631629,0.292057097,0.271259367,0.295885056,0.310927033,0.020651041,0.010872396,0.086206593,0.047838539,0.04329427,40.09550858,8,26.97662926,24.11645699,24.43733406,25.00971413,24.57782173,23.78778076,151.2431641,68.84319305,172.3582001,3.624825001,0.289242327,30.77547836,31.22873306,32.06054688,30.8955307,30.58867264,25.03489685,25.42248344,26.00955009,24.85117149,24.81128502,19.35816002,19.68645859,20.0178833,18.87135506,19.07539177,0.405797541,19.10897636,19.51072884,19.80312538,20.17559052,19.59086609,3.501519203,3.478906393,3.592144251,3.44839406,3.421093702,129.9980927,105.3875885,135.0654602,105.6699219,132.2225647,1655.891602,1001.332825,1227.440308,1334.08728,2011.43103,15.87363243,18.04349899,23.04452705,27.89045525,29.74449158,29.77809715,28.84295082,28.70380783,27.89929581,26.27121353,21.08871078,16.75742531,9.0703125,3530.032715,3515.761719,3442.892578,3107.030029,3314.04248,20883.93555,24852.53516,26853.81836,26821.95703,23943.72266,1087.652954,1294.340942,1398.569458,1396.910156,1247.009277,3.747582436,3.634730816,3.721349716,3.698432922,3.858207464
NP202200000127,NPGE81FL,NP,2022,127,NP2022DHS,5395.584473,8389.456055,6423.38623,9025.533203,9780.922852,46.41919327,36.48579407,44.66080093,39.61379623,46.94417191,27.79674339,27.03218651,27.38718796,27.67201424,26.39169884,11.61684036,11.7333765,12.24800396,12.26618958,11.78385448,7,168.7851563,0.385127634,0.378025681,0.375459045,0.393328995,0.426029235,0.057816841,0.030533852,0.177712679,0.128298596,0.117400169,50.55191422,9,35.6914711,23.26630592,23.35074615,23.48368835,23.7632637,22.84664917,47.8126564,210.7336273,21.10111809,7.343236923,0.171733499,29.98342133,30.41584206,31.28967094,30.15954971,29.80516624,24.15516472,24.52144241,25.13906288,23.99648476,23.88789177,18.36658096,18.68246651,19.04166794,17.89336014,18.02131081,0.681119144,18.73587036,19.6693058,19.58018875,19.85451317,19.30160141,3.385894299,3.380512238,3.521354198,3.348220587,3.297916651,157.1704865,123.3406677,157.2664948,132.6357269,154.8179626,2035.728882,1212.522705,1606.809692,1634.857178,2233.064697,15.64960194,17.82837296,22.69115257,27.51668167,29.27367973,29.1968689,28.460186,28.27279663,27.32573891,25.83016205,20.78489304,16.43977356,12.02832031,979.0841064,1147.826782,1022.765869,904.8834229,926.6791992,4620.090332,5458.900879,5877.625,5886.427734,5325.119141,241.4219513,285.2538452,307.1341858,307.5941772,278.263092,4.09647131,3.853832483,3.975499153,3.947591066,4.135959148
NP202200000128,NPGE81FL,NP,2022,128,NP2022DHS,13046.52832,13641.36426,16237.3252,16522.00977,18141.92188,40.56991196,32.53907776,39.60475922,35.12734985,41.90588379,29.36331558,29.54739761,28.43203926,29.2678299,27.87027168,11.55086899,11.67029858,12.17554951,12.18412876,11.69218731,5,90.34570313,0.279051274,0.299064815,0.305282533,0.303956926,0.32833147,0.035791375,0.018763021,0.126335353,0.085196756,0.077851564,38.2147789,8,39.29148483,24.27775002,24.57892418,24.07944107,24.61856651,23.34815025,145.1664124,72.289505,172.6887665,8.094185829,0.290158629,30.51837349,30.9472084,31.80101204,30.6486702,30.30713272,24.71708679,25.08370972,25.68582344,24.52414703,24.43638611,18.96750641,19.27691078,19.62546349,18.46454048,18.61494446,0.11463321,19.19218445,19.61045265,19.72683907,19.96930504,18.82602882,3.480454445,3.47136879,3.597048759,3.434216022,3.387731552,141.2017365,112.9551392,142.4602509,120.6349106,141.9658813,1587.950439,978.3963013,1328.193848,1412.407837,2044.236084,15.80374432,18.14064789,23.07575417,27.90265465,29.84594345,29.85560989,28.86532593,28.77401924,27.87976456,26.28257179,21.0026722,16.69124603,15.70507813,1897.866821,1864.814209,1829.303955,1653.686523,1713.556641,13345.12012,15692.23828,16754.22266,16535.32617,14585.39063,696.0513306,818.4716797,873.8624268,862.4452515,760.7410278,3.850603342,3.689353228,3.754631042,3.775658131,3.938331842
NP202200000129,NPGE81FL,NP,2022,129,NP2022DHS,9681.472656,10912.88867,12313.33984,13713.28613,14958.71582,43.17207336,34.26093292,42.05957031,36.40781403,43.99335861,29.56585121,29.19034004,28.14248085,29.27321053,27.61590576,11.56302166,11.68294334,12.19088554,12.20221329,11.70781231,5,106.7509766,0.287336946,0.320131242,0.3309578,0.323601037,0.358368516,0.056315102,0.029361978,0.164960936,0.120729156,0.106731765,43.88572311,9,42.13447571,24.29985809,24.33230591,24.00129128,24.59816742,23.33664703,138.2852325,104.2898178,175.3867188,7.772162914,0.213557824,30.14921951,30.58658791,31.44713593,30.30156326,29.95559883,24.34309959,24.71744919,25.32343864,24.16913986,24.07773399,18.58619881,18.90364647,19.25625038,18.09934998,18.24778748,0.161448002,19.03386307,19.47427177,19.86010361,19.92312431,19.05738831,3.41653657,3.40872407,3.541145802,3.376432419,3.331249952,147.4989624,116.7860718,148.9390717,122.9285202,146.5528717,1811.11853,1080.244995,1480.493042,1427.056641,2086.024658,15.74590302,18.01691818,22.90318489,27.76350212,29.63837051,29.70411873,28.77960777,28.63450623,27.67942429,26.17722321,20.97204781,16.58755302,15.28125,1480.944702,1491.823608,1437.064697,1372.561646,1412.893677,9644.047852,11340.22754,12107.68555,11949.49707,10540.34766,503.3849792,591.9195557,631.9780884,623.7212524,550.1686401,4.003007889,3.799882889,3.905507803,3.880012989,4.065950394
NP202200000130,NPGE81FL,NP,2022,130,NP2022DHS,7139.140625,8613.59082,10699.41309,10629.88184,11985.27539,43.39035034,34.38837051,42.39876556,36.06864929,44.07470703,29.34731865,28.97855949,27.97195053,29.09506607,27.52390289,11.55225754,11.67330742,12.18064213,12.19084167,11.69218731,5,107.5224609,0.289790332,0.322931588,0.327907264,0.323538214,0.369416893,0.063823782,0.033138018,0.1764974,0.132326379,0.115004338,39.49609375,9,42.36387253,24.15722084,24.16882896,23.89866638,24.50421715,23.22945023,131.8115387,155.7534637,145.2048035,7.119164944,0.239445895,30.0466156,30.48910522,31.34869766,30.20191002,29.85690117,24.24509621,24.62491417,25.22934151,24.07530403,23.98754311,18.49435806,18.81579971,19.16805649,18.01106834,18.16471481,0.015574824,18.96712112,19.35909653,19.82538223,19.91336823,18.93499756,3.398741484,3.390581608,3.5234375,3.360373259,3.317361116,147.4725647,116.5965729,149.3894043,121.2041245,146.2117157,1853.872803,1094.791748,1500.521362,1475.288208,2165.308105,15.72613049,17.99033165,22.87454224,27.73554039,29.58359528,29.65027428,28.76600075,28.5927124,27.59740257,26.15675354,20.96695709,16.58179665,28.93847656,1090.969238,1177.50293,1158.238647,1063.94397,1132.043701,7575.625977,8908.014648,9510.871094,9386.610352,8279.69043,395.4207153,464.9666748,496.4336243,489.9476624,432.1703796,4.039283752,3.829978228,3.948311567,3.903875828,4.098493576
NP202200000131,NPGE81FL,NP,2022,131,NP2022DHS,9432.634766,10817.64844,11300.61426,14077.31836,15248.16699,42.17562485,33.58865738,41.33801651,35.2818718,43.06970215,29.62845802,29.51372337,25.93642998,29.13021851,27.66413116,11.53941059,11.66066265,12.16669559,12.17414665,11.67517376,5,98.1953125,0.290772915,0.304832429,0.315687656,0.310680956,0.354349673,0.055313945,0.028719617,0.159746811,0.116932862,0.102235243,40.16100311,9,42.15038681,24.31306267,24.47736549,22.86154747,24.53551483,23.35999489,149.1478729,97.70780945,165.0288849,7.012434006,0.191963583,30.19910431,30.6400032,31.49563026,30.34554482,30.00426865,24.4031105,24.78145409,25.38339233,24.22683716,24.14341736,18.65969467,18.9793396,19.32893562,18.17139816,18.32909393,0.082304589,18.9976635,19.44100761,19.78666687,19.94081116,19.05585861,3.423770428,3.414337397,3.543923616,3.382740259,3.340509415,144.3996582,114.6830063,146.4987946,119.349411,143.8747406,1790.245605,1098.673096,1471.959229,1446.35022,2123.172119,15.75546169,18.03225899,22.93565559,27.77782822,29.666008,29.74441528,28.80343246,28.65741539,27.70436287,26.20381165,20.99949837,16.62467575,30.30273438,1554.255615,1478.804077,1448.441284,1408.997559,1440.233154,9977.904297,11732.80176,12526.82813,12363.16309,10905.23145,520.6177979,612.1832275,653.6132202,645.0736694,569.0030518,3.975768089,3.785420895,3.889934778,3.860007048,4.045944691
NP202200000132,NPGE81FL,NP,2022,132,NP2022DHS,15778.1709,17845.58984,19659.03711,22121.99023,24671.85742,38.83282471,31.39229965,38.58135223,32.69602966,40.23121643,29.07271385,29.81540489,29.87346649,29.0027771,27.75718498,11.48732662,11.61008453,12.11229706,12.1087532,11.6057291,5,85.88671875,0.285971254,0.299616247,0.308193922,0.308779985,0.340893209,0.033288483,0.017226562,0.114619501,0.075497679,0.067269966,35.45305634,8,27.14432144,24.11537361,24.67517853,24.79331398,24.56111145,23.67583656,155.882309,66.69145966,173.8159485,7.871324062,0.695302784,30.59239006,31.03386879,31.87641716,30.71660995,30.38957024,24.81919861,25.19788742,25.79126167,24.62949944,24.5641346,19.10506439,19.42378426,19.7641201,18.60785675,18.78384018,0.089406878,19.15803146,19.53495407,19.71315956,20.11944389,19.59448814,3.484997272,3.470471621,3.590451479,3.436791182,3.399768591,135.3322906,108.9460831,138.5244904,112.3694305,136.776825,1701.868286,1018.971741,1331.211304,1467.588135,2165.439697,15.85480118,18.03087616,23.00605965,27.87949944,29.78511238,29.81014633,28.85136986,28.73308182,27.91939735,26.21997261,21.10522079,16.70457458,24.55175781,2473.743408,2439.543945,2369.685303,2214.188232,2330.327881,16115.2832,18950.05273,20232.98828,19969.11523,17614.67188,839.9157715,987.6617432,1054.527344,1040.774414,918.0627441,3.810594559,3.673164129,3.748927832,3.745018721,3.910817385
NP202200000133,NPGE81FL,NP,2022,133,NP2022DHS,16573.33203,18620.86328,20938.09961,25564.16406,31582.13086,37.10697174,30.22069168,36.50933838,32.77505875,38.98855972,29.45333672,29.70257568,30.47736168,29.26900291,28.14636421,11.5164938,11.63687801,12.13718128,12.13994503,11.64531231,5,77.88964844,0.27335465,0.279877156,0.295979172,0.301698029,0.330273092,0.016268808,0.008528645,0.085701674,0.04929398,0.046940103,48.07626724,8,34.11766052,24.359478,24.72490501,25.13856506,24.75432205,23.81774712,119.935173,116.2013321,123.962738,9.592575073,4.227503777,30.91820145,31.34191322,32.18417358,31.01984978,30.68638611,25.13106155,25.49430084,26.08825302,24.91589928,24.839077,19.4017086,19.70503426,20.04699135,18.8799057,19.04107285,0.135155618,19.26561928,19.74723434,19.79976845,20.23964119,19.48913002,3.549638271,3.538122177,3.654340267,3.496802807,3.45162034,131.7163239,106.9244995,133.4175415,114.6079178,134.5737,1590.519165,962.4835815,1343.664307,1372.048096,1963.082153,15.86887074,18.12949371,23.15526581,28.08499718,30.02740479,29.91702461,28.89999962,28.83095932,28.05699921,26.30928993,21.08198166,16.77732277,25.54589844,2772.720703,2854.117432,3006.274414,3368.139404,3918.215088,16337.67969,18703.04492,20949.66406,23032.98438,24941.89453,851.1931763,974.4286499,1091.477539,1200.018555,1299.472778,3.676410437,3.568702221,3.592521667,3.65492034,3.795718908
NP202200000134,NPGE81FL,NP,2022,134,NP2022DHS,12832.56738,14252.98828,15556.45898,16959.47461,18772.38086,39.40040207,31.7564373,38.56205368,34.33378601,40.92129517,29.70160675,29.78155327,29.96133232,29.25977325,27.90776443,11.53941059,11.65915871,12.16276073,12.16940117,11.67656231,5,84.72070313,0.288847923,0.292722553,0.311380029,0.304531604,0.330492049,0.029283853,0.015351562,0.112790793,0.073229164,0.067547739,39.0005722,8,37.4673996,24.43343544,24.71438789,24.86321831,24.68446922,23.55767059,137.7707977,62.13373947,168.042984,7.849324703,0.330501437,30.65164948,31.07877541,31.92873192,30.77239609,30.43355179,24.85507774,25.22057343,25.81996536,24.65473175,24.57061768,19.11223984,19.41961861,19.76597214,18.60299492,18.75698853,0.077837847,19.16526413,19.64722252,19.76510429,20.1091671,19.20757866,3.50351572,3.493619919,3.616145849,3.455078125,3.409027815,138.0399323,110.9449234,139.4460144,118.6259155,139.5018311,1605.349976,957.2264404,1328.660645,1400.455688,2016.119263,15.82205486,18.11159134,23.09912491,27.94651031,29.89600563,29.87412453,28.88331985,28.79235268,27.94724274,26.28853607,21.03043365,16.72284508,23.66210938,1899.262939,1948.425049,1841.419434,1697.47229,1773.105347,12460.66797,14652.23047,15643.83105,15439.44141,13618.73828,649.6799927,763.9447021,815.6452026,804.9886475,710.0599976,3.79253912,3.649136305,3.700594425,3.735412121,3.890794277
NP202200000135,NPGE81FL,NP,2022,135,NP2022DHS,11803.01758,13142.95898,14631.66016,16207.65234,17544.01172,39.59870148,31.88868713,38.90597534,34.03764725,41.01080322,29.74747658,29.64022636,29.80937386,29.28857994,27.87613678,11.52656269,11.64726639,12.15078163,12.15507793,11.65885448,5,85.36523438,0.292813063,0.292843759,0.292014062,0.306215614,0.34085536,0.033789061,0.017617187,0.119518228,0.079687491,0.072122395,35.58079529,8,38.15084457,24.47674942,24.65714455,24.83328056,24.68949699,23.63698769,154.359787,54.5614357,207.1928406,7.732654095,0.288724065,30.5778656,31.01028633,31.8591156,30.70260429,30.36627579,24.78710938,25.15755272,25.75572968,24.59231758,24.51289177,19.05130196,19.36302185,19.70833397,18.54752731,18.70742226,0.024259884,19.20602226,19.67406273,19.85718727,20.09041595,19.39783859,3.488672018,3.477734566,3.600520849,3.441276073,3.397916794,138.1468811,110.9003906,140.0817719,117.1329422,139.3513031,1680.179932,1015.931702,1343.62439,1456.557373,2095.141846,15.81516743,18.0786705,23.05979919,27.89538574,29.83274841,29.84769249,28.86752319,28.76779366,27.9210453,26.26697731,21.04227066,16.70890808,23.92773438,1781.208618,1796.680664,1746.107422,1622.222412,1657.082275,12037.55957,14154.70605,15112.63672,14915.1875,13156.30762,627.619751,738.0045166,787.9495239,777.6548462,685.949585,3.820637941,3.672721386,3.736887932,3.753840923,3.915820122
